IsHTTPS,is_https,HasFavicon,has_favicon,Robots,is_responsive,domain_typo_indicators,has_robots_txt,has_description,form_complexity,external_resource_ratio,HasTitle,DomainTitleMatchScore,URLTitleMatchScore,label
1,1,0,0,0,1,0,0,1,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.519083969,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,3,0.195652174,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.50695825,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.12295082,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.540983607,1,0.0,0.0,1
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.585714286,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.055555556,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.548571429,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.268965517,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,0,0.6,1,100.0,100.0,1
1,1,1,1,1,0,0,1,0,2,0.317647059,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,0,0,1.0,1,0.0,100.0,0
1,1,0,0,1,0,0,1,1,2,0.944444444,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.529032258,1,0.0,0.0,1
0,0,0,0,1,1,0,1,0,0,1.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,0,3,0.514018692,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.081632653,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,1,0.509615385,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,2,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,2,0.479400749,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,0,0.531598513,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,3,1.0,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.073717949,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,2,0.529411765,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,3,0.468481375,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.452380952,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,1,0.52173913,1,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,1.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,0,0.04088586,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.124481328,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,25.0,25.0,0
1,1,1,1,1,1,0,1,0,2,0.74251497,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,0,0,0.5,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.212121212,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.526448363,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.5,1,0.0,100.0,0
1,1,1,1,0,1,0,0,1,0,1.0,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.517412935,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,0,2,0.358490566,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,1,0.130268199,1,100.0,100.0,1
0,0,1,1,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.066666667,1,100.0,100.0,1
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,0,0.5,1,0.0,96.77419355,0
1,1,0,0,0,1,0,0,1,1,0.121212121,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,3,0.538461538,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,1,0.504792332,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.502857143,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.8,1,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.179487179,1,84.61538462,84.61538462,1
1,1,1,1,0,1,0,0,1,0,0.05,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.509337861,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.539877301,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.478747204,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,1,0.504716981,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.529411765,1,100.0,100.0,1
1,1,1,1,1,1,0,1,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,100.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,1,1,0,1,0,1,0.507246377,1,100.0,100.0,0
1,1,0,0,1,1,0,1,0,1,0.642458101,1,0.0,0.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,0,2.564102564,2.564102564,0
1,1,1,1,0,1,0,0,0,2,0.075471698,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.350877193,1,0.0,0.0,1
0,0,0,0,0,1,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,1,0,0,1,1,2,0.46105919,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.255813953,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.264935065,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.064516129,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,2,0.505154639,1,0.0,0.0,1
1,1,1,1,1,1,0,1,1,2,0.139896373,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.172043011,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,1.25,0.840336134,0
1,1,1,1,1,1,0,1,0,0,1.0,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.525510204,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,2,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,0,2,0.157894737,1,75.0,75.0,1
1,1,0,0,0,1,0,0,1,1,0.25,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.304635762,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,2,0.53125,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.507575758,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,1,0.86259542,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.552486188,0
1,1,0,0,0,0,0,0,0,0,0.0,0,2.222222222,1.075268817,0
1,1,1,1,1,0,0,1,0,2,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.516949153,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.402061856,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,3,0.380681818,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,2,0.025210084,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.614906832,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.165562914,1,100.0,100.0,1
0,0,1,1,0,1,0,0,0,0,0.014705882,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.504854369,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.29245283,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.948509485,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.58,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.25748503,1,0.0,0.0,1
1,1,0,0,0,0,0,0,1,2,0.967391304,1,66.66666667,66.66666667,1
1,1,1,1,0,1,0,0,1,1,0.573248408,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.5,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.995798319,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,1,0.188340807,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.530075188,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,1.0,0,0.0,0.0,0
1,1,0,0,1,0,0,1,1,1,0.535885167,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,1,0.230769231,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,2,0.309608541,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.590909091,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.47826087,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,0,0.421875,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,2,0.673076923,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,1,0.516129032,1,0.0,0.0,1
1,1,1,1,0,0,0,0,1,0,0.787878788,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,0.6,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,2,0.507936508,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.997710797,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,0,0.596774194,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.503157895,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,0,0.347826087,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.500807754,1,85.71428571,85.71428571,1
1,1,1,1,0,1,0,0,1,3,0.087128713,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,3,0.50625,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,2,0.351851852,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.376146789,1,0.0,0.0,1
1,1,1,1,0,0,0,0,0,1,0.550802139,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,1,0.25,1,0.0,0.0,1
1,1,1,1,1,1,0,1,0,2,0.532934132,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.505154639,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,1,0.36,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,2,0.275862069,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,1,1,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,0,1,0.150943396,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,2,0.266666667,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.108695652,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.5,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.56969697,1,0.0,0.0,1
1,1,0,0,0,0,0,0,1,0,0.402439024,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0.5,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.631944444,1,0.0,0.0,1
1,1,1,1,1,1,0,1,0,1,0.498360656,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,1,0.923076923,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,0,1,0.509164969,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,1.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,2,0.504621072,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,2,0.216216216,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,1,0.201298701,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,3,0.264150943,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,1,1,0,0,0,0,1,0,0.95890411,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.14673913,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,1,1,0.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.64,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.135294118,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.842105263,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,0.508064516,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.08,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,0,1.0,1,0.0,0.0,1
0,0,1,1,0,1,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.493333333,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,14.28571429,14.28571429,0
1,1,0,0,1,1,0,1,1,1,0.525139665,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.796610169,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.071770335,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,2,0.611111111,1,0.0,0.0,1
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
0,0,0,0,0,1,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,1,1,0,1,1,2,0.553113553,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,1,0.181034483,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.51056338,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,1,0.457142857,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,1,0,0.833333333,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,2,0.518181818,1,0.0,0.0,1
0,0,0,0,1,0,0,1,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,0,0.475336323,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.161616162,1,0.0,0.0,1
1,1,0,0,1,1,0,1,0,2,0.534482759,1,100.0,100.0,1
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,0,2,0.544217687,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,2,0.50812065,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,0,0.5,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,2,0.417721519,1,0.0,0.0,1
0,0,1,1,0,1,0,0,0,0,0.5,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,3,0.52892562,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,0,0.666666667,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,3,0.518900344,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1.075268817,0
1,1,0,0,1,1,0,1,0,2,0.515789474,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,0,0.444444444,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.114695341,1,100.0,100.0,1
1,1,1,1,0,0,0,0,1,1,0.114285714,1,92.30769231,92.30769231,1
1,1,0,0,0,1,0,0,1,0,0.256410256,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,1,3,0.301775148,0,0.0,0.0,1
1,1,0,0,0,1,0,0,1,1,0.062857143,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.518518519,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,0,2,0.542857143,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,0,0.173913043,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,0,1,0,0,0,1,0.169491525,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.827586207,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,2,0.68,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,2,0.527272727,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,0,0.118811881,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
1,1,1,1,0,1,0,0,0,2,0.519774011,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,0,0.25,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,0,1,0,0,1,1,0.716346154,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,0.567567568,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.433333333,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,1,1,0,1,1,2,0.509803922,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,1,0.261904762,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,3,0.552941176,1,0.0,0.0,1
1,1,0,0,1,0,0,1,1,0,0.5,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,1,1,0,1,1,3,0.522346369,1,87.5,87.5,1
1,1,1,1,1,1,0,1,1,2,0.535211268,1,0.0,0.0,1
1,1,1,1,0,1,0,0,0,2,0.306451613,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,0,0.506818182,1,100.0,100.0,1
1,1,1,1,0,1,0,0,0,1,0.09122807,1,100.0,100.0,1
1,1,1,1,1,1,0,1,0,0,0.533333333,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.996389892,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,1,0.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,1,2,0.545454545,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.5,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,1,0.524163569,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
1,1,0,0,0,1,0,0,1,3,0.156097561,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,3,0.524271845,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,0,0.368421053,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,0,0.489316239,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.176691729,1,60.0,60.0,1
1,1,0,0,1,0,0,1,1,2,0.505226481,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.6,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,0,3.225806452,3.225806452,0
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,3,0.145454545,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,1,0.344186047,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.514084507,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,2,0.523809524,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,1,0,0,0,2,0.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.5,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,5.882352941,5.882352941,0
1,1,1,1,0,0,0,0,0,1,0.980392157,1,100.0,100.0,1
1,1,1,1,0,0,0,0,0,1,0.51369863,1,100.0,100.0,1
1,1,0,0,0,0,0,0,0,0,0.0,0,1.19047619,0.374531835,0
0,0,0,0,0,0,0,0,0,0,0.5,1,100.0,100.0,0
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,100.0,100.0,1
0,0,0,0,1,0,0,1,1,0,1.0,1,100.0,100.0,0
1,1,1,1,1,1,0,1,1,1,0.195488722,1,0.0,0.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,33.33333333,33.33333333,0
1,1,0,0,0,0,0,0,1,2,0.952380952,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,1,0.730769231,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,1,0.503225806,1,100.0,100.0,1
0,0,0,0,0,1,0,0,0,1,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,0,0,1,1,0,1,0,2,0.514018692,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.577981651,1,100.0,100.0,1
1,1,0,0,1,1,0,1,0,0,0.517045455,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,0,1,0,0,1,1,0.100436681,1,0.0,0.0,1
1,1,0,0,0,1,0,0,1,2,0.209923664,1,0.0,0.0,1
1,1,0,0,0,1,0,0,0,2,0.173913043,1,0.0,0.0,1
1,1,1,1,0,1,0,0,1,1,0.075630252,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,2,0.539568345,1,100.0,100.0,1
1,1,0,0,1,0,0,1,1,2,0.308641975,1,0.0,0.0,1
1,1,0,0,1,1,0,1,1,0,0.50877193,1,100.0,100.0,1
1,1,1,1,0,1,0,0,1,0,1.0,1,100.0,100.0,1
1,1,0,0,0,0,0,0,1,1,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,2,0.066666667,1,100.0,100.0,1
0,0,0,0,0,0,0,0,1,0,0.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,1,1,1,1,0,1,1,2,0.655462185,1,80.0,80.0,1
1,1,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,0,0,0,0,0,0.0,0,0.0,3.703703704,0
1,1,0,0,0,1,0,0,1,0,0.647887324,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.875,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.547738693,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,0,0.25,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,1.886792453,0
1,1,0,0,0,1,0,0,0,0,1.0,1,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
0,0,0,0,0,0,0,0,0,0,1.0,1,100.0,100.0,0
1,1,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0
1,1,0,0,0,1,0,0,1,0,1.0,1,100.0,100.0,1
1,1,0,0,1,1,0,1,1,3,0.520833333,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,1,100.0,100.0,0
1,1,1,1,1,1,0,1,1,2,0.497674419,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,2.0,0
1,1,1,1,0,1,0,0,0,1,0.671428571,1,100.0,100.0,1
1,1,0,0,0,1,0,0,1,3,0.091463415,1,100.0,100.0,1
1,1,0,0,0,1,0,0,0,2,0.235294118,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.512658228,1,100.0,100.0,1
1,1,1,1,1,1,0,1,1,1,0.522123894,1,100.0,100.0,1
1,1,1,1,1,0,0,1,1,0,0.818181818,1,100.0,100.0,1
1,1,1,1,1,1,0,1,0,2,0.550251256,1,75.0,75.0,1
0,0,0,0,0,0,0,0,0,0,1.0,1,0.0,0.0,0
1,1,0,0,1,0,0,1,0,2,0.529032258,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
1,1,1,1,0,0,0,0,0,1,1.0,1,100.0,100.0,1
0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0
