URLLength,DomainLength,TLD_known,CharContinuationRate,LetterRatioInURL,SpacialCharRatioInURL,NoOfSubDomain,IsHTTPS,HasObfuscation,ObfuscationRatio,url_has_ip,url_has_shortener,url_suspicious_tld,url_dash_count,url_underscore_count,url_subdomain_count,url_path_depth,url_query_length,domain_entropy,domain_vowel_ratio,domain_digit_ratio,domain_has_brand_words,domain_consecutive_consonants,domain_typo_indicators,title_has_suspicious_words,title_has_numbers,title_word_count,title_char_count,title_exclamation_count,title_question_count,has_robots_txt,has_description,is_https,has_favicon,is_responsive,url_has_secure_words,url_has_banking_words,form_complexity,external_resource_ratio,suspicious_score,label
31,14,0,0.12903225806451613,0.6774193548387096,0.03225806451612903,1,1,1,0.22580645161290322,0,0,0,0,0,2,1,0,3.039148671903071,0.14285714285714285,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42,22,1,0.09523809523809523,0.8333333333333334,0.023809523809523808,1,1,1,0.14285714285714285,0,0,0,1,0,1,1,0,3.447401504705915,0.3181818181818182,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,18,1,0.05555555555555555,0.8611111111111112,0.027777777777777776,0,0,0,0.1388888888888889,0,0,0,0,0,0,1,0,3.5724312513221195,0.3888888888888889,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,12,1,0.19047619047619047,0.7142857142857143,0.047619047619047616,1,1,1,0.2857142857142857,0,0,0,0,0,1,1,0,3.0220552088742,0.08333333333333333,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
93,20,1,0.053763440860215055,0.8387096774193549,0.010752688172043012,1,0,1,0.10752688172043011,0,0,0,5,0,1,5,0,3.6841837197791887,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,14,1,0.17391304347826086,0.6956521739130435,0.043478260869565216,2,1,1,0.30434782608695654,0,0,0,0,0,2,1,0,2.8423709931771093,0.21428571428571427,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40,20,1,0.05,0.85,0.025,0,1,1,0.15,0,0,0,0,0,1,1,0,3.821928094887362,0.3,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,13,0,0.05405405405405406,0.8378378378378378,0.02702702702702703,0,0,1,0.16216216216216217,0,0,0,0,0,1,1,0,3.238901256602631,0.46153846153846156,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,20,1,0.043478260869565216,0.717391304347826,0.021739130434782608,2,1,1,0.1956521739130435,0,0,0,0,0,3,2,0,3.584183719779188,0.1,0.2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27,11,0,0.18518518518518517,0.7777777777777778,0.037037037037037035,1,1,1,0.2222222222222222,0,0,0,0,0,1,1,0,2.845350936622437,0.36363636363636365,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,13,1,0.04411764705882353,0.8382352941176471,0.014705882352941176,0,0,1,0.1323529411764706,0,0,0,1,0,0,5,0,3.180832987205441,0.46153846153846156,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,13,0,0.08333333333333333,0.75,0.027777777777777776,1,1,0,0.2222222222222222,0,0,0,1,0,1,3,0,3.3927474104487847,0.38461538461538464,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,23,0,0.12195121951219512,0.7804878048780488,0.024390243902439025,2,1,1,0.1951219512195122,0,0,0,1,0,2,2,0,3.708132064658602,0.2608695652173913,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,23,0,0.12727272727272726,0.8545454545454545,0.01818181818181818,1,1,1,0.14545454545454545,0,0,0,0,0,1,3,0,3.5883543471732335,0.21739130434782608,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,25,1,0.10869565217391304,0.7608695652173914,0.021739130434782608,1,1,1,0.17391304347826086,0,0,0,0,0,3,1,0,3.893660689688185,0.24,0.12,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
52,18,1,0.057692307692307696,0.8269230769230769,0.038461538461538464,0,1,1,0.1346153846153846,0,0,0,1,1,0,3,0,3.419381945646371,0.4444444444444444,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43,14,1,0.046511627906976744,0.7906976744186046,0.046511627906976744,1,1,0,0.18604651162790697,0,0,0,0,0,1,2,13,3.3248629576173574,0.14285714285714285,0.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
165,44,1,0.07878787878787878,0.5575757575757576,0.024242424242424242,4,1,1,0.07272727272727272,0,0,0,7,0,4,1,0,3.8548098246798483,0.36363636363636365,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
25,12,1,0.08,0.76,0.04,0,1,1,0.24,0,0,0,0,0,0,2,0,3.0220552088742,0.3333333333333333,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
44,20,1,0.09090909090909091,0.8181818181818182,0.022727272727272728,1,1,1,0.18181818181818182,0,0,0,0,0,2,2,0,3.346439344671015,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,11,1,0.10526315789473684,0.6842105263157895,0.05263157894736842,0,0,0,0.2631578947368421,0,0,0,1,0,0,1,0,3.277613436819116,0.18181818181818182,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,22,0,0.014598540145985401,0.8248175182481752,0.043795620437956206,2,1,1,0.12408759124087591,0,0,0,1,0,3,5,68,3.2089873002587996,0.45454545454545453,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
97,26,0,0.08247422680412371,0.422680412371134,0.020618556701030927,2,1,1,0.10309278350515463,0,0,0,1,0,3,2,0,3.53641423712223,0.34615384615384615,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
95,31,1,0.042105263157894736,0.6736842105263158,0.031578947368421054,1,1,1,0.09473684210526316,0,0,0,1,0,2,1,42,4.0667842134731025,0.2903225806451613,0.03225806451612903,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,21,1,0.09433962264150944,0.8301886792452831,0.018867924528301886,1,1,1,0.16981132075471697,0,0,0,0,0,2,3,0,3.5944656369614516,0.2857142857142857,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,13,0,0.4722222222222222,0.4166666666666667,0.4166666666666667,2,1,0,0.5833333333333334,0,0,0,0,0,2,1,0,2.7192945256669794,0.15384615384615385,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244,24,1,0.06967213114754098,0.6885245901639344,0.05737704918032787,1,1,1,0.08196721311475409,0,1,0,5,4,2,5,151,3.9701755214643457,0.20833333333333334,0.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,17,1,0.15384615384615385,0.7307692307692307,0.038461538461538464,2,1,0,0.2692307692307692,0,0,0,0,0,2,1,0,3.4104172527605203,0.29411764705882354,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,18,1,0.15151515151515152,0.7878787878787878,0.030303030303030304,1,1,1,0.21212121212121213,0,0,0,0,0,1,2,0,3.419381945646371,0.2777777777777778,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,27,1,0.04975124378109453,0.5422885572139303,0.009950248756218905,0,1,1,0.04477611940298507,0,0,0,0,0,1,3,131,3.763965742824082,0.37037037037037035,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,13,0,0.09090909090909091,0.7272727272727273,0.045454545454545456,0,1,1,0.22727272727272727,0,0,0,1,0,0,1,0,3.3927474104487847,0.3076923076923077,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24,15,0,0.20833333333333334,0.7083333333333334,0.041666666666666664,2,1,1,0.2916666666666667,0,0,0,0,0,2,1,0,2.822579761842491,0.26666666666666666,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,21,1,0.043478260869565216,0.8478260869565217,0.021739130434782608,0,1,1,0.13043478260869565,0,0,0,1,0,0,2,0,3.748994803525096,0.2857142857142857,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
78,22,1,0.10256410256410256,0.7307692307692307,0.02564102564102564,1,0,1,0.1282051282051282,0,1,0,0,0,2,3,11,3.6635327548042538,0.2727272727272727,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,19,1,0.14285714285714285,0.7857142857142857,0.03571428571428571,1,1,0,0.21428571428571427,0,0,0,0,0,1,1,0,3.642149881636903,0.3157894736842105,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,34,0,0.05102040816326531,0.6632653061224489,0.030612244897959183,1,1,1,0.09183673469387756,0,0,0,1,0,2,1,42,4.197325708706504,0.23529411764705882,0.029411764705882353,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
137,37,1,0.08029197080291971,0.708029197080292,0.043795620437956206,2,1,1,0.0948905109489051,0,0,0,4,0,3,1,80,3.918252351823076,0.24324324324324326,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,18,1,0.15151515151515152,0.6666666666666666,0.030303030303030304,2,0,1,0.24242424242424243,0,0,0,0,0,2,2,0,3.419381945646371,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,13,0,0.12903225806451613,0.8064516129032258,0.03225806451612903,1,1,1,0.1935483870967742,0,0,0,0,0,1,1,0,2.5073801024236357,0.23076923076923078,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,19,1,0.06060606060606061,0.8181818181818182,0.030303030303030304,0,1,0,0.18181818181818182,0,0,0,0,0,0,2,0,3.681880802803401,0.2631578947368421,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48,20,1,0.10416666666666667,0.8333333333333334,0.020833333333333332,1,1,1,0.125,0,0,0,2,0,1,1,0,3.7841837197791888,0.15,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,21,1,0.0784313725490196,0.8235294117647058,0.0196078431372549,1,0,1,0.1568627450980392,0,0,0,1,0,2,2,0,3.6178096843744543,0.2857142857142857,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,24,0,0.09090909090909091,0.7272727272727273,0.030303030303030304,1,1,1,0.18181818181818182,0,0,0,0,0,1,1,0,3.91829583405449,0.25,0.125,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,13,1,0.18181818181818182,0.7272727272727273,0.045454545454545456,1,1,0,0.2727272727272727,0,0,0,0,0,1,1,0,3.180832987205441,0.23076923076923078,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,31,0,0.10256410256410256,0.7692307692307693,0.02564102564102564,3,0,1,0.20512820512820512,0,0,0,1,0,3,1,0,3.7198523585646033,0.3225806451612903,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,37,1,0.05660377358490566,0.8301886792452831,0.018867924528301886,1,0,1,0.10377358490566038,0,0,0,1,1,1,6,0,3.7639413803488417,0.40540540540540543,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,23,1,0.15625,0.8125,0.03125,1,1,1,0.1875,0,0,0,0,0,1,1,0,3.5883543471732335,0.2608695652173913,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,16,0,0.1111111111111111,0.7222222222222222,0.05555555555555555,2,1,0,0.2222222222222222,0,0,0,0,1,2,2,0,3.1556390622295662,0.1875,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56,15,1,0.10714285714285714,0.8035714285714286,0.03571428571428571,1,1,1,0.125,0,0,0,0,1,1,2,0,3.1898980954642866,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39,13,1,0.10256410256410256,0.7692307692307693,0.02564102564102564,1,1,1,0.23076923076923078,0,0,0,0,0,2,3,0,3.0269868333592873,0.23076923076923078,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
46,20,1,0.13043478260869565,0.8043478260869565,0.021739130434782608,1,0,1,0.17391304347826086,0,1,0,0,0,1,3,0,3.4464393446710155,0.2,0.05,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,13,1,0.1,0.8,0.03333333333333333,0,1,0,0.2,0,0,0,0,0,0,2,0,3.3927474104487847,0.38461538461538464,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,10,1,0.03225806451612903,0.7741935483870968,0.016129032258064516,0,1,1,0.11290322580645161,0,0,0,7,0,0,3,0,3.121928094887362,0.2,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,20,1,0.09523809523809523,0.8333333333333334,0.023809523809523808,1,1,1,0.16666666666666666,0,0,0,0,0,2,1,0,3.2086949695628415,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,13,0,0.12903225806451613,0.7741935483870968,0.03225806451612903,1,1,0,0.22580645161290322,0,0,0,0,0,1,2,0,3.0269868333592873,0.23076923076923078,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,24,1,0.011547344110854504,0.7598152424942263,0.009237875288683603,2,1,1,0.023094688221709007,0,0,0,10,1,2,2,391,3.886842188131012,0.16666666666666666,0.2916666666666667,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53,25,0,0.09433962264150944,0.8301886792452831,0.05660377358490566,1,1,1,0.11320754716981132,0,0,0,1,2,1,1,0,3.9434651896016457,0.28,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,26,1,0.17142857142857143,0.8285714285714286,0.02857142857142857,1,1,1,0.17142857142857143,0,0,0,0,0,1,1,0,3.5654483718208247,0.3076923076923077,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,17,0,0.11764705882352941,0.7352941176470589,0.029411764705882353,1,1,0,0.20588235294117646,0,0,0,2,0,1,2,0,3.1751231351134614,0.29411764705882354,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
378,39,1,0.023809523809523808,0.7857142857142857,0.037037037037037035,1,1,1,0.05555555555555555,0,1,0,5,3,2,5,277,3.9233659245349726,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
74,13,1,0.04054054054054054,0.8243243243243243,0.02702702702702703,0,1,1,0.16216216216216217,0,0,0,0,0,0,7,0,3.180832987205441,0.38461538461538464,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
41,33,1,0.04878048780487805,0.8048780487804879,0.024390243902439025,1,0,1,0.14634146341463414,0,0,0,2,0,1,1,0,4.063650847340264,0.3333333333333333,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
59,13,1,0.0847457627118644,0.7966101694915254,0.01694915254237288,1,1,1,0.2033898305084746,0,0,0,0,0,2,6,0,2.873140679513133,0.15384615384615385,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46,21,0,0.08695652173913043,0.8043478260869565,0.021739130434782608,2,1,0,0.1956521739130435,0,0,0,0,0,3,2,0,3.6537567082870006,0.23809523809523808,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
76,30,0,0.02631578947368421,0.5921052631578947,0.02631578947368421,2,1,1,0.13157894736842105,0,0,0,1,0,3,2,0,3.8062389286533898,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,9,0,0.10526315789473684,0.5263157894736842,0.017543859649122806,0,0,1,0.10526315789473684,0,0,0,0,0,0,2,0,2.94770277922009,0.2222222222222222,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,10,0,0.03389830508474576,0.8135593220338984,0.03389830508474576,1,0,1,0.1694915254237288,0,0,0,1,0,2,3,0,3.121928094887362,0.2,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,17,1,0.03333333333333333,0.6444444444444445,0.06666666666666667,0,0,1,0.08888888888888889,0,0,0,1,5,1,3,0,3.3815804883091634,0.47058823529411764,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,22,1,0.12903225806451613,0.8064516129032258,0.03225806451612903,1,1,1,0.1935483870967742,0,0,0,0,0,1,1,0,3.5160276412662297,0.2727272727272727,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,13,1,0.13793103448275862,0.7931034482758621,0.034482758620689655,1,1,1,0.20689655172413793,0,0,0,0,0,1,1,0,3.0269868333592873,0.23076923076923078,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
161,82,0,0.024844720496894408,0.6956521739130435,0.037267080745341616,4,1,1,0.09316770186335403,0,0,0,4,0,7,1,43,4.529936347752623,0.25609756097560976,0.32926829268292684,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
130,77,0,0.11538461538461539,0.49230769230769234,0.007692307692307693,6,0,1,0.08461538461538462,0,0,0,1,0,6,1,0,4.4954027375961045,0.2597402597402597,0.2857142857142857,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58,27,0,0.06896551724137931,0.8103448275862069,0.017241379310344827,2,1,1,0.1724137931034483,0,0,0,1,0,3,3,0,3.800278705466531,0.25925925925925924,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,19,1,0.03225806451612903,0.5967741935483871,0.016129032258064516,0,1,1,0.0967741935483871,0,0,0,0,0,0,2,0,3.642149881636903,0.3684210526315789,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33,13,0,0.12121212121212122,0.8181818181818182,0.030303030303030304,1,1,0,0.18181818181818182,0,0,0,0,0,1,1,0,2.9312089489103235,0.15384615384615385,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,17,0,0.13157894736842105,0.7894736842105263,0.02631578947368421,1,1,0,0.18421052631578946,0,0,0,1,0,1,2,0,3.146286370662105,0.23529411764705882,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,29,1,0.04838709677419355,0.7419354838709677,0.03225806451612903,1,1,1,0.14516129032258066,0,0,0,0,0,2,3,0,3.8404025467025056,0.3448275862068966,0.10344827586206896,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
45,18,0,0.08888888888888889,0.8,0.022222222222222223,2,1,1,0.2,0,0,0,0,0,3,2,0,3.3082708345352603,0.1111111111111111,0.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,10,0,0.18181818181818182,0.7575757575757576,0.030303030303030304,1,1,1,0.24242424242424243,0,0,0,0,0,1,3,0,2.6464393446710153,0.1,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,20,1,0.023255813953488372,0.627906976744186,0.011627906976744186,0,1,1,0.09302325581395349,0,0,0,1,0,0,4,0,3.5841837197791886,0.35,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
26,12,1,0.19230769230769232,0.7307692307692307,0.038461538461538464,1,1,1,0.2692307692307692,0,0,0,0,0,1,2,0,2.8553885422075336,0.25,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35,18,1,0.11428571428571428,0.8,0.02857142857142857,1,1,1,0.2,0,0,0,0,0,1,2,0,3.266332639970623,0.2222222222222222,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,20,1,0.13793103448275862,0.7931034482758621,0.034482758620689655,1,1,0,0.20689655172413793,0,1,0,0,0,1,1,0,3.3841837197791884,0.3,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47,30,1,0.0851063829787234,0.8085106382978723,0.02127659574468085,2,0,1,0.1702127659574468,0,1,0,1,0,3,1,0,4.031401845392171,0.26666666666666666,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
58,23,1,0.06896551724137931,0.8275862068965517,0.017241379310344827,1,1,1,0.13793103448275862,0,0,0,2,0,2,2,0,3.4472624994412104,0.21739130434782608,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,15,0,0.12121212121212122,0.7424242424242424,0.015151515151515152,2,1,1,0.12121212121212122,0,0,0,5,0,2,2,0,3.0062389286533895,0.2,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,17,1,0.09259259259259259,0.8333333333333334,0.018518518518518517,1,1,1,0.14814814814814814,0,0,0,1,0,2,2,0,3.3371753411230776,0.17647058823529413,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,25,1,0.04081632653061224,0.8367346938775511,0.02040816326530612,1,0,1,0.16326530612244897,0,0,0,0,0,2,2,0,3.783465189601646,0.32,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,21,1,0.1,0.825,0.025,1,1,1,0.175,0,0,0,0,0,2,1,0,3.784941827437642,0.3333333333333333,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,11,0,0.0967741935483871,0.8064516129032258,0.03225806451612903,0,1,1,0.1935483870967742,0,0,0,0,0,0,2,0,3.277613436819116,0.2727272727272727,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,13,0,0.18181818181818182,0.7272727272727273,0.045454545454545456,1,1,1,0.2727272727272727,0,0,0,0,0,1,1,0,2.873140679513133,0.3076923076923077,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,17,0,0.1111111111111111,0.7777777777777778,0.027777777777777776,2,1,1,0.2222222222222222,0,0,0,0,0,2,2,0,3.0130709291038453,0.23529411764705882,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,13,0,0.14705882352941177,0.7941176470588235,0.029411764705882353,1,1,1,0.20588235294117646,0,0,0,0,0,1,2,0,2.7192945256669794,0.15384615384615385,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,11,1,0.13513513513513514,0.8108108108108109,0.02702702702702703,1,1,1,0.1891891891891892,0,0,0,0,0,1,2,0,2.845350936622437,0.09090909090909091,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,14,1,0.06451612903225806,0.8548387096774194,0.016129032258064516,1,1,1,0.14516129032258066,0,0,0,0,0,1,4,0,3.182005814760214,0.2857142857142857,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,19,1,0.1111111111111111,0.8333333333333334,0.027777777777777776,1,1,1,0.16666666666666666,0,0,0,0,0,1,1,0,3.43162356584743,0.3157894736842105,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,21,1,0.078125,0.84375,0.015625,1,1,0,0.125,0,0,0,2,0,2,2,0,3.7256507561120933,0.19047619047619047,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78,38,1,0.05128205128205128,0.6538461538461539,0.01282051282051282,2,0,1,0.1282051282051282,0,0,0,5,0,2,4,0,3.882814277103395,0.21052631578947367,0.3157894736842105,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,11,1,0.10714285714285714,0.75,0.03571428571428571,0,1,0,0.17857142857142858,0,1,0,0,0,0,1,0,3.459431618637298,0.2727272727272727,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
34,22,0,0.058823529411764705,0.7058823529411765,0.029411764705882353,1,1,0,0.20588235294117646,0,0,0,1,0,1,2,0,3.823067982273661,0.18181818181818182,0.09090909090909091,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
61,17,1,0.08196721311475409,0.8360655737704918,0.01639344262295082,1,1,1,0.13114754098360656,0,0,0,2,0,1,3,0,2.984234164652489,0.17647058823529413,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,21,1,0.13636363636363635,0.8636363636363636,0.022727272727272728,1,1,1,0.13636363636363635,0,0,0,0,0,1,1,0,3.558518613048906,0.38095238095238093,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
57,17,1,0.08771929824561403,0.8245614035087719,0.03508771929824561,1,1,1,0.15789473684210525,0,0,0,0,0,2,3,0,3.5724694587701364,0.17647058823529413,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124,27,1,0.056451612903225805,0.8064516129032258,0.016129032258064516,1,1,1,0.12096774193548387,0,0,0,4,1,2,9,0,3.8100810205217317,0.2962962962962963,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,23,1,0.125,0.8125,0.03125,1,1,1,0.1875,0,0,0,0,0,1,1,0,3.567040216926579,0.30434782608695654,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,13,0,0.14814814814814814,0.6666666666666666,0.037037037037037035,1,1,1,0.25925925925925924,0,0,0,0,0,1,2,0,2.873140679513133,0.07692307692307693,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,12,0,0.19047619047619047,0.7142857142857143,0.047619047619047616,1,1,0,0.2857142857142857,0,0,0,0,0,1,1,0,3.0220552088742,0.16666666666666666,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
151,21,1,0.033112582781456956,0.7019867549668874,0.013245033112582781,1,1,1,0.052980132450331126,0,0,0,1,0,2,1,0,3.27280432733462,0.2857142857142857,0.0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
63,34,1,0.06349206349206349,0.7936507936507936,0.015873015873015872,2,1,1,0.15873015873015872,0,1,0,3,0,3,3,0,4.035273502696889,0.29411764705882354,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22,6,0,0.09090909090909091,0.6818181818181818,0.045454545454545456,0,1,1,0.22727272727272727,0,1,0,0,0,0,1,0,2.584962500721156,0.16666666666666666,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
